# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balsdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.165, alphas_scaling=6.35, gamma=1.135, e_c=1, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=42.2436, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.165000_asC^26.350000_gamma1.135000_ec1.000000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.002
# printing dipole at xbj=0.001
# printing dipole at xbj=1e-05
# printing dipole at xbj=1e-07
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
          0.002         22.0736        0.108458         1.39471        0.244526         1.15179 
          0.002        0.648232      0.00318507        0.307703       0.0547516        0.252952 
          0.001         4.47192       0.0439453        0.905035        0.163455        0.741745 
          0.001         1.40358       0.0137929        0.519647       0.0947857        0.424871 
           0.01         111.798        0.109863         1.22505         0.17865         1.04761 
          0.002        0.440532      0.00216454        0.244781       0.0415591        0.203222 
           0.01        0.953857      0.00093735        0.303455       0.0569873        0.246468 
          0.002         6.75197       0.0331756        0.924333         0.16475        0.759677 
          0.001        0.299381        0.002942         0.20712       0.0320496        0.175071 
          0.001         9.93535       0.0976342         1.25753         0.22562         1.03309 
           0.01         49.0413       0.0481926         1.05057        0.162891        0.887877 
          0.001         14.6196        0.143666         1.45079        0.260334         1.19355 
           0.01          2.1192      0.00208253        0.424548       0.0783028        0.346246 
          0.001        0.648232      0.00637014        0.338249       0.0592672        0.278983 
          1e-05        0.299381          0.2942        0.353374       0.0485921        0.307589 
          0.001        0.440532      0.00432908        0.266919       0.0445246        0.222395 
           0.01         3.11835      0.00306439         0.48995       0.0882793        0.401671 
          0.002        0.953857      0.00468675        0.380633       0.0694704        0.311164 
           0.01        0.307191     0.000301875        0.165973       0.0276302        0.138343 
          1e-05        0.648232        0.637014        0.591939        0.099239        0.528282 
          1e-05        0.440532        0.432908        0.465736       0.0707279        0.405038 
           0.01         1.44019      0.00141527        0.363586       0.0681239        0.295462 
          0.002        0.307191      0.00150937        0.194575       0.0308773        0.163697 
           0.01         4.58857      0.00450917        0.559711       0.0982991        0.461413 
          0.002          2.1192       0.0104126        0.565434        0.103756        0.461684 
           0.01        0.452023     0.000444201        0.207911       0.0369968        0.170915 
          0.001        0.953857       0.0093735        0.422147        0.076084        0.346066 
           0.01          33.328       0.0327512        0.967577        0.153487        0.814174 
           0.01        0.665141     0.000653631        0.255066       0.0471849        0.207882 
          0.001         6.75197       0.0663513         1.07831        0.193817        0.884945 
          0.001        0.307191      0.00301875        0.210765        0.032807        0.177959 
          0.002         1.44019      0.00707633        0.470021       0.0865432         0.38348 
          0.002         3.11835       0.0153219        0.672777        0.122319        0.550473 
          0.002        0.452023      0.00222101        0.248676       0.0423854        0.206291 
          1e-05        0.953857         0.93735        0.699756        0.134993        0.682907 
          0.001         22.0736        0.216916         1.66864        0.299648         1.37773 
          1e-05        0.307191        0.301875         0.36021        0.049885        0.313381 
          0.002        0.665141      0.00326815        0.312246       0.0556879        0.256559 
           0.01         10.1945       0.0100181        0.716486        0.120196        0.596296 
           0.01         74.0454        0.072764         1.13846        0.171544          0.9674 
          0.001          2.1192       0.0208253         0.63996        0.116828        0.523157 
          0.001        0.452023      0.00444201        0.271305       0.0454394        0.225866 
           0.01        0.315204     0.000309749        0.168611       0.0282188        0.140392 
           0.01          15.001       0.0147414        0.796897        0.131318        0.665594 
          0.001        0.665141      0.00653631        0.343439       0.0603262        0.283114 
          0.002         4.58857       0.0225458         0.79239        0.142519        0.649908 
          0.001         1.44019       0.0141527        0.526662       0.0960981        0.430574 
           0.01        0.978738     0.000961801        0.307054       0.0576888        0.249366 
          1e-05        0.452023        0.444201        0.473895       0.0724207        0.412392 
          0.002        0.315204      0.00154875        0.197895       0.0315825        0.166312 
          0.001         3.11835       0.0306439        0.769263        0.139736        0.629594 
          1e-05        0.665141        0.653631        0.600258        0.101386        0.537548 
           0.01          6.9281      0.00680821        0.638728        0.109355        0.529375 
          0.002         49.0413        0.240963         1.74476        0.300573         1.45526 
          0.001        0.315204      0.00309749        0.214457       0.0335752        0.180882 
           0.01        0.463815     0.000455788        0.210897        0.037656        0.173241 
           0.01         2.17448      0.00213685         0.42877       0.0789726        0.349798 
          0.002        0.978738        0.004809        0.385861       0.0704976        0.315364 
           0.01         1.47776      0.00145218        0.367513       0.0688101        0.298703 
          1e-05        0.315204        0.309749        0.367143        0.051203        0.319268 
           0.01        0.682492     0.000670681        0.258395       0.0478805        0.210514 
          0.002        0.463815      0.00227894        0.252615       0.0432199        0.209395 
          0.002         10.1945       0.0500905         1.07779        0.190802        0.887241 
          0.002         111.798        0.549317         2.06003        0.352407         1.79601 
          0.001         4.58857       0.0450917        0.915302        0.165247        0.750231 
           0.01        0.323426     0.000317829        0.171261       0.0288134        0.142447 
          0.001        0.978738      0.00961801        0.428213       0.0772734        0.350943 
          0.002          33.328        0.163756          1.5745        0.273865         1.30495 
           0.01         3.19969      0.00314432        0.494465       0.0889426        0.405523 
          0.001        0.463815      0.00455788        0.275742       0.0463645        0.229378 
          0.002        0.682492       0.0033534        0.316839       0.0566374        0.260202 
          0.002         1.47776      0.00726092        0.476023       0.0876544        0.388371 
          0.002         2.17448       0.0106843        0.572211        0.104949        0.467268 
