# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
0.2 0.000251 0.0078736 0.17957 0.02718115176 13.492 6.1723 15.1368
0.25 0.000251 0.0098421 0.1959 0.01014184095 3.7499 1.4444 5.17705
0.5 0.000251 0.019684 0.3078 0.0087990786 1.8677 1.4294 2.8587
0.65 0.000251 0.025589 0.361 0.0110537839 2.142 1.3896 3.06199
0.85 0.000251 0.033463 0.39692 0.028181200924 6.0073 2.9824 7.09997
