# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.0 0.0032 0.0061759 0.42584 0.0111836 0.424658
4.5 0.0032 0.013896 0.57189 0.00972367 0.569224
6.5 0.0032 0.020072 0.64107 0.0107091 0.638764
8.5 0.0032 0.026248 0.66098 0.0127106 0.690807
12.0 0.0032 0.037055 0.75383 0.0148208 0.759197
15.0 0.0032 0.046319 0.78328 0.00978003 0.804287
18.0 0.0032 0.055583 0.82948 0.0094472 0.841592
22.0 0.0032 0.067935 0.90023 0.0264739 0.883069
27.0 0.0032 0.083374 0.91323 0.0105178 0.925928
35.0 0.0032 0.10808 0.96333 0.0103109 0.980847
45.0 0.0032 0.13896 1.005 0.0103633 1.0345
