# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
200.0 0.032 0.12352 0.52289 0.022857979483 4.0386 0.85038 4.37147
250.0 0.032 0.1544 0.5791 0.02618707573 4.0699 1.3006 4.52203
300.0 0.032 0.18528 0.61968 0.03000149736 4.5333 0.94037 4.84145
400.0 0.032 0.24704 0.62115 0.033410229855 5.0791 1.0206 5.37877
500.0 0.032 0.30879 0.64854 0.040771375056 6.0453 0.97048 6.28664
