# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.7 0.005 0.005336 0.45307 0.011038 0.442537
6.5 0.005 0.012846 0.57884 0.0092303 0.582616
8.5 0.005 0.016798 0.63241 0.0109513 0.626673
10.0 0.005 0.019763 0.62751 0.0102588 0.653616
12.0 0.005 0.023715 0.67921 0.0120694 0.684057
15.0 0.005 0.029644 0.71299 0.00822391 0.721616
18.0 0.005 0.035573 0.7438 0.00833443 0.752513
22.0 0.005 0.043478 0.769 0.0205008 0.786753
27.0 0.005 0.05336 0.79956 0.00921077 0.821977
35.0 0.005 0.06917 0.8507 0.00950538 0.867032
45.0 0.005 0.088933 0.89644 0.0100852 0.91091
