# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.7 0.005 0.005336 0.45307 0.011038 0.442658
6.5 0.005 0.012846 0.57884 0.0092303 0.582249
8.5 0.005 0.016798 0.63241 0.0109513 0.626095
10.0 0.005 0.019763 0.62751 0.0102588 0.652881
12.0 0.005 0.023715 0.67921 0.0120694 0.683147
15.0 0.005 0.029644 0.71299 0.00822391 0.720448
18.0 0.005 0.035573 0.7438 0.00833443 0.751084
22.0 0.005 0.043478 0.769 0.0205008 0.785035
27.0 0.005 0.05336 0.79956 0.00921077 0.81988
35.0 0.005 0.06917 0.8507 0.00950538 0.864401
45.0 0.005 0.088933 0.89644 0.0100852 0.907655
