# === Perturbative settings ===
# Settings: lo (scheme), lobk, balsdrc
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.104, alphas_scaling=14.5, gamma=1, e_c=1, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=48.4781, q_mass_c=0, q_mass_b=0
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.104000_asC^214.500000_gamma1.000000_ec1.000000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
          0.001         23.8464        0.234337         1.21453        0.226013        0.996342 
          0.001        0.488328      0.00479877        0.242114       0.0439077        0.198207 
          0.001         1.00427       0.0098689        0.358088       0.0701386        0.287952 
          0.001        0.700295      0.00688176        0.296572       0.0563542        0.240219 
          0.001         35.0894        0.344822         1.35044        0.248171         1.12291 
          0.001         7.10882        0.069858        0.819838        0.160774        0.659486 
          0.001        0.358517      0.00352312        0.200991       0.0344715        0.166519 
          0.001         3.19969       0.0314432        0.604857         0.12125        0.483669 
          0.001         4.83109       0.0474748        0.711128        0.141279        0.570016 
          0.001         1.47776       0.0145218        0.431935        0.086165         0.34578 
          0.001        0.501066      0.00492395        0.245768       0.0447447        0.201023 
          0.001        0.367869      0.00361503        0.204226       0.0352115        0.169015 
          0.001         2.17448       0.0213685        0.514156        0.103262        0.410919 
          0.001         51.6332        0.507396         1.47398        0.270899          1.2592 
          0.001        0.718562      0.00706127        0.300729       0.0572973        0.243433 
          0.001         10.7333        0.105476        0.945492        0.182266        0.764352 
          0.001         1.03047       0.0101263         0.36274       0.0711696        0.291574 
          0.001         16.2058        0.159253          1.0807        0.204502        0.879236 
          0.001        0.514137      0.00505239         0.24946       0.0455926        0.203868 
          0.001         75.9769        0.746621         1.54554         0.29444         1.40533 
          0.001        0.737306      0.00724547        0.304923       0.0582471        0.246678 
          0.001          1.5163       0.0149006        0.437152       0.0872741        0.349887 
          0.001         3.28316       0.0322634        0.611206        0.122474        0.488798 
          0.001        0.527548      0.00518419        0.253191        0.046448        0.206744 
          0.001         7.29426       0.0716803        0.827403        0.162096        0.665754 
          0.001         1.05735       0.0103905        0.367442       0.0722058         0.29524 
          0.001          2.2312       0.0219259         0.51994        0.104435         0.41553 
          0.001         4.95711       0.0487132        0.718099        0.142555        0.575722 
          0.001        0.756539      0.00743447        0.309154       0.0592033        0.249952 
          0.001        0.541309      0.00531942        0.256954       0.0473098        0.209644 
          0.001         24.4685         0.24045         1.22365        0.227482         1.00451 
          0.001         1.55586       0.0152893        0.442406       0.0883877        0.354029 
          0.001         1.08493       0.0106615        0.372182       0.0732474        0.298939 
          0.001        0.776274       0.0076284        0.313416       0.0601661        0.253252 
          0.001         0.55543      0.00545818        0.260753       0.0481807        0.212573 
          0.001         16.6285        0.163408         1.08944        0.205913        0.886765 
          0.001         36.0047        0.353816         1.35936        0.249698         1.13171 
          0.001          3.3688        0.033105        0.617606        0.123709        0.493967 
          0.001         11.0133        0.108227        0.953666        0.183631        0.771233 
          0.001         7.48453       0.0735501        0.835007        0.163423         0.67206 
          0.001         2.28941       0.0224979        0.525759        0.105612        0.420174 
          0.001        0.796523      0.00782739         0.31772       0.0611375        0.256585 
          0.001         1.11323       0.0109396        0.376959        0.074295        0.302668 
          0.001         1.59644       0.0156882        0.447701       0.0895067        0.358206 
          0.001         5.08642       0.0499839        0.725104        0.143839        0.581454 
          0.001           52.98        0.520632           1.481         0.27241         1.26863 
          0.001        0.817301      0.00803157        0.322059       0.0621131        0.259948 
          0.001         1.14227        0.011225        0.381773       0.0753475         0.30643 
          0.001         77.9588        0.766097         1.54677        0.296023         1.41547 
          0.001         0.83862      0.00824108        0.326434       0.0630955        0.263341 
          0.001         2.34913       0.0230847         0.53162        0.106793        0.424856 
          0.001         3.45668       0.0339686        0.624051        0.124948        0.499178 
          0.001         7.67977       0.0754687        0.842647        0.164754        0.678399 
          0.001         1.63809       0.0160974        0.453029       0.0906307         0.36241 
          0.001         17.0623         0.16767         1.09822        0.207329        0.894335 
          0.001         25.1067        0.246722         1.23271        0.228924         1.01267 
          0.001         1.17206       0.0115178        0.386625        0.076405        0.310225 
          0.001         11.3006         0.11105        0.961878        0.184995        0.778158 
          0.001          5.2191       0.0512878         0.73214        0.145116        0.587224 
          0.001         1.68082       0.0165173        0.458399       0.0917576        0.366654 
          0.001         36.9439        0.363046         1.36818        0.251204         1.14053 
          0.001         1.20264       0.0118183        0.391517       0.0774734        0.314049 
          0.001          2.4104       0.0236869        0.537515        0.107978        0.429568 
          0.001         3.54685       0.0348547        0.630513        0.126182        0.504411 
          0.001         17.5074        0.172044         1.10703        0.208758         0.90194 
          0.001         1.23401       0.0121265        0.396441        0.078542        0.317905 
          0.001          7.8801       0.0774373        0.850321        0.166085        0.684774 
          0.001         5.35524       0.0526257        0.739234        0.146404        0.593044 
          0.001          54.362        0.534213         1.48787        0.274031          1.2781 
          0.001         1.72466       0.0169482        0.463804        0.092889        0.370929 
          0.001         11.5954        0.113947        0.970109        0.186361        0.785103 
          0.001         2.47328       0.0243048        0.543445        0.109166        0.434312 
          0.001          1.2662       0.0124429        0.401399       0.0796154         0.32179 
          0.001         3.63937       0.0357639        0.637013        0.127422        0.509675 
          0.001         79.9924        0.786081         1.54743         0.29761         1.42567 
          0.001         25.7616        0.253158         1.24184        0.230399         1.02092 
          0.001         1.76965       0.0173903        0.469254       0.0940248        0.375244 
          0.001         5.49493       0.0539984        0.746365        0.147691        0.598901 
          0.001         17.9641        0.176532         1.11586        0.210179        0.909587 
          0.001          2.5378       0.0249388        0.549414        0.110357        0.439092 
          0.001         8.08566       0.0794573        0.858043        0.167414        0.691201 
          0.001         11.8978        0.116919        0.978394         0.18775        0.792086 
          0.001         37.9076        0.372516         1.37697        0.252707         1.14943 
          0.001          3.7343       0.0366968        0.643552        0.128665        0.514977 
          0.001         1.81581       0.0178439        0.474737       0.0951636        0.379589 
          0.001         5.63827        0.055407        0.753542         0.14899        0.604794 
          0.001           2.604       0.0255893        0.555433        0.111552        0.443919 
          0.001         3.83171       0.0376541        0.650139        0.129913        0.520322 
          0.001         55.7801        0.548148         1.49451        0.275621         1.28766 
          0.001         18.4327        0.181137         1.12474        0.211611        0.917287 
          0.001          82.079        0.806586         1.54743        0.299193         1.43586 
          0.001         1.86318       0.0183094        0.480255       0.0963081        0.383963 
          0.001         12.2082        0.119969        0.986728        0.189135        0.799127 
          0.001         26.4337        0.259762         1.25097        0.231874          1.0292 
          0.001         8.29657         0.08153         0.86579        0.168748        0.697651 
          0.001         5.78535       0.0568523        0.760755        0.150291        0.610721 
          0.001         3.93167       0.0386363        0.656769        0.131164        0.525707 
          0.001         2.67192       0.0262568        0.561481        0.112753        0.448768 
          0.001         1.91178        0.018787        0.485802       0.0974491        0.388371 
          0.001         38.8964        0.382233         1.38564        0.254194         1.15833 
          0.001         12.5267        0.123099        0.995087        0.190508        0.806211 
          0.001         5.93626       0.0583353        0.768004         0.15159        0.616687 
          0.001         18.9135        0.185862         1.13363        0.213035        0.925018 
          0.001         4.03423       0.0396441        0.663422        0.132419        0.531112 
          0.001         8.51299       0.0836567        0.873604        0.170087        0.704165 
          0.001         2.74162       0.0269418        0.567577        0.113966        0.453654 
          0.001         84.2201        0.827626         1.54683        0.300879          1.4461 
          0.001         57.2351        0.562447         1.50077        0.277132         1.29722 
          0.001         27.1232        0.266538         1.26007         0.23335          1.0375 
          0.001         6.09111        0.059857        0.775298        0.152899         0.62269 
          0.001         4.13946       0.0406783        0.670133        0.133686        0.536563 
          0.001         12.8534         0.12631          1.0035        0.191895        0.813341 
          0.001         39.9111        0.392204         1.39426        0.255677          1.1673 
          0.001         19.4068         0.19071         1.14247        0.214424        0.932759 
          0.001         2.81314       0.0276446        0.573697        0.115174        0.458568 
          0.001         8.73506        0.085839        0.881431        0.171423        0.710696 
          0.001         4.24744       0.0417394        0.676866        0.134947        0.542042 
          0.001            6.25       0.0614184        0.782625        0.154201        0.628733 
          0.001          86.417        0.849215         1.54556        0.302348         1.45641 
          0.001         13.1887        0.129605         1.01192        0.193286        0.820484 
          0.001         2.88652       0.0283657        0.579856        0.116384        0.463521 
          0.001         4.35824       0.0428282        0.683638        0.136209         0.54756 
          0.001         19.9131        0.195685         1.15145        0.215902        0.940572 
          0.001         40.9522        0.402435         1.40274        0.257125          1.1763 
          0.001         27.8307        0.273491         1.26915        0.234797         1.04585 
          0.001         58.7281        0.577118         1.50676        0.278691         1.30681 
          0.001         6.41303       0.0630205        0.789997        0.155512        0.634815 
          0.001         8.96292       0.0880781        0.889316        0.172776        0.717271 
          0.001         13.5327        0.132985          1.0204        0.194682        0.827685 
          0.001         6.58032       0.0646645        0.797402        0.156823        0.640929 
          0.001         88.6712        0.871367         1.54367        0.304039         1.46672 
          0.001         20.4325        0.200789         1.16038        0.217332        0.948399 
          0.001         42.0204        0.412933         1.41124        0.258664         1.18538 
          0.001         28.5567        0.280625         1.27827        0.236282         1.05424 
          0.001         9.19672       0.0903757        0.897217        0.174122        0.723873 
          0.001         60.2601        0.592173         1.51242        0.280259         1.31642 
          0.001         13.8857        0.136454         1.02891        0.196077        0.834925 
          0.001         20.9655        0.206027         1.16936        0.218764        0.956291 
          0.001         9.43662       0.0927331        0.905166        0.175474         0.73052 
          0.001         90.9842        0.894097         1.54111        0.305598          1.4771 
          0.001         29.3016        0.287945         1.28737        0.237756         1.06269 
          0.001         43.1166        0.423704         1.41951        0.260124         1.19444 
          0.001          14.248        0.140014         1.03746        0.197471        0.842213 
          0.001          61.832         0.60762         1.51773        0.281825         1.32607 
          0.001         9.68278       0.0951521        0.913144        0.176823        0.737201 
          0.001         21.5124        0.211401         1.17838        0.220214        0.964236 
          0.001         30.0659        0.295456         1.29645        0.239241         1.07117 
          0.001         14.6196        0.143666         1.04605        0.198873        0.849542 
          0.001         44.2413        0.434757         1.42778        0.261702         1.20356 
          0.001         93.3576         0.91742         1.53798        0.307267         1.48757 
          0.001         9.93535       0.0976342        0.921163        0.178175        0.743925 
          0.001         63.4449         0.62347         1.52276        0.283364         1.33586 
          0.001         22.0736        0.216916         1.18735        0.221658        0.972161 
          0.001          15.001        0.147414         1.05465        0.200268        0.856901 
          0.001         30.8502        0.303163          1.3055         0.24073         1.07966 
          0.001         45.3953        0.446097         1.43588        0.263252         1.21272 
          0.001         95.7929        0.941351         1.53414        0.308856         1.49803 
