# === Perturbative settings ===
# Settings: lo (scheme), lobk, balpdrc
# Use masses: true, scheme:0
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    1 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 2 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   1 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.06, alphas_scaling=4.6, gamma=1, e_c=38.9, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=35.6952, q_mass_c=1.4, q_mass_b=4.9
#### Solving BK equation up to y=16.1181
                                                   # Evolved up to 0.4/16.1181, h=0.911157                                                   # Evolved up to 0.8/16.1181, h=1.02519                                                   # Evolved up to 1.2/16.1181, h=1.14572                                                   # Evolved up to 1.6/16.1181, h=1.27503                                                   # Evolved up to 2/16.1181, h=1.29847                                                   # Evolved up to 2.4/16.1181, h=1.31904                                                   # Evolved up to 2.8/16.1181, h=1.34003                                                   # Evolved up to 3.2/16.1181, h=1.36053                                                   # Evolved up to 3.6/16.1181, h=1.37954                                                   # Evolved up to 4/16.1181, h=1.3996                                                   # Evolved up to 4.4/16.1181, h=1.41747                                                   # Evolved up to 4.8/16.1181, h=1.43736                                                   # Evolved up to 5.2/16.1181, h=1.10349                                                   # Evolved up to 5.6/16.1181, h=1.45634                                                   # Evolved up to 6/16.1181, h=1.48866                                                   # Evolved up to 6.4/16.1181, h=1.50546                                                   # Evolved up to 6.8/16.1181, h=1.52193                                                   # Evolved up to 7.2/16.1181, h=1.53956                                                   # Evolved up to 7.6/16.1181, h=1.55459                                                   # Evolved up to 8/16.1181, h=1.57095                                                   # Evolved up to 8.4/16.1181, h=1.58705                                                   # Evolved up to 8.8/16.1181, h=1.60203                                                   # Evolved up to 9.2/16.1181, h=1.6185                                                   # Evolved up to 9.6/16.1181, h=1.63335                                                   # Evolved up to 10/16.1181, h=0.613379                                                   # Evolved up to 10.4/16.1181, h=1.66461                                                   # Evolved up to 10.8/16.1181, h=1.67856                                                   # Evolved up to 11.2/16.1181, h=1.69367                                                   # Evolved up to 11.6/16.1181, h=1.70881                                                   # Evolved up to 12/16.1181, h=1.72274                                                   # Evolved up to 12.4/16.1181, h=1.73818                                                   # Evolved up to 12.8/16.1181, h=1.75207                                                   # Evolved up to 13.2/16.1181, h=0.684017                                                   # Evolved up to 13.6/16.1181, h=1.78096                                                   # Evolved up to 14/16.1181, h=1.7945                                                   # Evolved up to 14.4/16.1181, h=1.80835                                                   # Evolved up to 14.8/16.1181, h=1.82321                                                   # Evolved up to 15.2/16.1181, h=1.83613                                                   # Evolved up to 15.6/16.1181, h=1.84987                                                   # Evolved up to 16/16.1181, h=1.86435                                                   # Evolved up to 16.4/16.1181, h=1.87715
# Saved dipole to file: ./out/dipoles/dipole_lobk_balpdrc_x0bk0.010000_qs0sqr0.060000_asC^24.600000_gamma1.000000_ec38.900000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
#AmplitudeLib initialized , minr: 1e-06 maxr: 25.2552 rpoints: 100 maxy 16.4 x0 0.01 Q_{s,0}^2 = 0.280538 GeV^2 [ N(r^2=2/Q_s^2, x=x0) = 0.3934] (AmplitudeLib v. 2.1 2017-07-25 git commit deb0171bfc81b828f6432ed07df21e25a9196eb4)
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0013
# printing dipole at xbj=0.002
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.005
# printing dipole at xbj=0.008
# Asking for too large Bjorken-x, skipping at xbj=0.013
# Asking for too large Bjorken-x, skipping at xbj=0.02
# Asking for too large Bjorken-x, skipping at xbj=0.032
# Asking for too large Bjorken-x, skipping at xbj=0.05
# Asking for too large Bjorken-x, skipping at xbj=0.08
# Asking for too large Bjorken-x, skipping at xbj=0.13
# Asking for too large Bjorken-x, skipping at xbj=0.18
# Asking for too large Bjorken-x, skipping at xbj=0.25
# Asking for too large Bjorken-x, skipping at xbj=0.4
# Asking for too large Bjorken-x, skipping at xbj=0.65
# printing dipole at xbj=0.00013
# printing dipole at xbj=0.0005
# printing dipole at xbj=0.0002
# printing dipole at xbj=0.00032
# Using parent dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
           0.01            0.25     0.000245674        0.126465       0.0208664        0.105598 
            0.4        0.367869     9.03757e-06        0.159887        0.028895        0.130992 
           0.02         0.55543     0.000272909         0.20009        0.038612        0.161478 
          0.001            0.25      0.00245674         0.15401       0.0242476        0.129763 
         0.0008         0.83862       0.0103013        0.331856       0.0650792         0.26678 
           0.65        0.367869     5.56158e-06        0.159887        0.028895        0.130992 
         0.0005         1.23401       0.0242531          0.4336       0.0872586        0.346368 
         0.0001            0.25       0.0245674        0.195573       0.0294752        0.166106 
           0.05         1.86318     0.000366187        0.336105       0.0682046          0.2679 
          0.032         0.55543     0.000170568         0.20009        0.038612        0.161478 
          1e-05            0.25        0.245674         0.24498       0.0354617        0.210882 
        0.00013        0.367869       0.0278079        0.249559       0.0418856         0.20769 
         0.0013         2.81314        0.021265        0.544001         0.11138        0.432646 
         0.0013         0.83862      0.00633929        0.311485        0.061365        0.250121 
         0.0008            0.25      0.00307092        0.157534       0.0246966        0.132837 
         0.0002         4.13946        0.203391        0.878204        0.181632        0.701169 
         0.0005        0.367869      0.00723005        0.214777       0.0368563        0.177921 
         0.0002         1.23401       0.0606327        0.493198       0.0986936        0.394698 
           0.05         0.55543     0.000109164         0.20009        0.038612        0.161478 
         0.0013            0.25       0.0018898        0.150017       0.0237384        0.126278 
         0.0002        0.367869       0.0180751        0.237883       0.0402148        0.197675 
          0.002            0.25      0.00122837        0.143874       0.0229591        0.120915 
          0.002         0.83862      0.00412054        0.294719       0.0582911        0.236428 
           0.08            6.25      0.00076773        0.480367       0.0899132        0.390454 
        0.00032         13.8857         0.42642         1.24326        0.250653          1.0269 
          0.002         9.43662       0.0463666        0.759973         0.14616        0.613977 
           0.08         1.86318     0.000228867        0.336105       0.0682046          0.2679 
           0.08         0.55543     6.82272e-05         0.20009        0.038612        0.161478 
         0.0032            0.25      0.00076773        0.137855        0.022205         0.11565 
        0.00032        0.367869        0.011297        0.225741       0.0384544        0.187289 
        0.00032         1.23401       0.0378954        0.461829       0.0926842        0.369214 
          0.002         2.81314       0.0138223        0.505422        0.103154        0.402277 
          0.005            0.25     0.000491347        0.132825       0.0215912        0.111234 
         0.0032         0.83862      0.00257534        0.277982       0.0552069        0.222775 
           0.13         0.55543      4.1986e-05         0.20009        0.038612        0.161478 
           0.13         20.9655      0.00158482        0.622094        0.101628        0.520465 
        0.00032         4.13946         0.12712        0.811675        0.166905        0.646301 
          0.008            0.25     0.000307092        0.128353       0.0210741        0.107279 
           0.01        0.377465     0.000370933        0.162267       0.0294729        0.132794 
         0.0032          31.655       0.0972099        0.923284        0.157165        0.766937 
          0.013            0.25      0.00018898        0.126465       0.0208664        0.105598 
           0.13         1.86318     0.000140841        0.336105       0.0682046          0.2679 
           0.01          1.2662      0.00124429        0.290813       0.0591767        0.231637 
           0.18         0.55543     3.03232e-05         0.20009        0.038612        0.161478 
          0.001        0.377465      0.00370933        0.202253       0.0353009        0.166952 
          0.005         0.83862      0.00164822        0.263562       0.0525427        0.211019 
           0.01         47.7945       0.0469674        0.717236        0.105941        0.611418 
           0.02            0.25     0.000122837        0.126465       0.0208664        0.105598 
         0.0001        0.377465       0.0370933        0.261498       0.0439583        0.217571 
           0.18         70.3284      0.00383952        0.762039        0.107422        0.654617 
          0.032            0.25      7.6773e-05        0.126465       0.0208664        0.105598 
          0.005         106.186        0.208697         1.01919        0.149008        0.874175 
           0.25         0.55543     2.18327e-05         0.20009        0.038612        0.161478 
         0.0032         2.81314      0.00863892        0.466617       0.0947939        0.371827 
          1e-05        0.377465        0.370933        0.329203       0.0539989        0.280527 
           0.13            6.25     0.000472449        0.480367       0.0899132        0.390454 
          0.001          1.2662       0.0124429        0.397878       0.0804913        0.317393 
           0.05            0.25     4.91347e-05        0.126465       0.0208664        0.105598 
          0.008         0.83862      0.00103013        0.250057       0.0500372         0.20002 
         0.0032         9.43662       0.0289791        0.685453        0.129791        0.555717 
           0.18         1.86318     0.000101719        0.336105       0.0682046          0.2679 
         0.0008        0.377465      0.00463666         0.20728       0.0360462        0.171234 
           0.08            0.25     3.07092e-05        0.126465       0.0208664        0.105598 
            0.4         0.55543     1.36454e-05         0.20009        0.038612        0.161478 
           0.01         4.24744      0.00417394        0.434417       0.0841941        0.350224 
           0.01          14.248       0.0140014        0.577209       0.0987467        0.478472 
           0.13            0.25      1.8898e-05        0.126465       0.0208664        0.105598 
         0.0013        0.377465      0.00285333         0.19655       0.0344544        0.162095 
         0.0001          1.2662        0.124429        0.549962        0.109835        0.441089 
          0.013         0.83862     0.000633929        0.244105       0.0489321        0.195173 
           0.65         0.55543      8.3972e-06         0.20009        0.038612        0.161478 
           0.18            0.25     1.36485e-05        0.126465       0.0208664        0.105598 
          0.002        0.377465      0.00185466        0.187766       0.0331513        0.154615 
          0.005         2.81314      0.00552891        0.432632       0.0873834         0.34525 
           0.25            0.25     9.82695e-06        0.126465       0.0208664        0.105598 
        0.00013         0.55543        0.041986        0.327045       0.0595175        0.267582 
           0.25         1.86318     7.32374e-05        0.336105       0.0682046          0.2679 
           0.02         0.83862     0.000412054        0.244105       0.0489321        0.195173 
         0.0032        0.377465      0.00115916        0.179094       0.0318723        0.147222 
         0.0008          1.2662       0.0155536        0.410782       0.0830078        0.327784 
            0.4            0.25     6.14184e-06        0.126465       0.0208664        0.105598 
           0.18         20.9655      0.00114459        0.622094        0.101628        0.520465 
         0.0005         0.55543       0.0109164        0.278133        0.051545        0.226591 
           0.65            0.25      3.7796e-06        0.126465       0.0208664        0.105598 
          0.005        0.377465     0.000741865        0.171763       0.0308066        0.140957 
          0.001         4.24744       0.0417394        0.668761        0.135914         0.53297 
           0.18            6.25     0.000341213        0.480367       0.0899132        0.390454 
          0.005          31.655       0.0622143        0.817196        0.134952        0.682521 
          0.032         0.83862     0.000257534        0.244105       0.0489321        0.195173 
        0.00013            0.25        0.018898        0.190293       0.0288245        0.161474 
          0.005         9.43662       0.0185466        0.620292        0.115363        0.504949 
         0.0002         0.55543       0.0272909        0.310624       0.0568607        0.253785 
          0.008        0.377465     0.000463666        0.165118       0.0298664        0.135252 
          0.001         47.7945        0.469674         1.34909        0.242394         1.14843 
         0.0013          1.2662      0.00957144        0.383207       0.0776204        0.305591 
            0.4         1.86318     4.57734e-05        0.336105       0.0682046          0.2679 
         0.0005            0.25      0.00491347        0.165342       0.0256909        0.139651 
          0.008         2.81314      0.00345557        0.399909       0.0801333        0.319776 
          0.001          14.248        0.140014         1.00074        0.191314        0.811577 
          0.013        0.377465     0.000285333        0.162267       0.0294729        0.132794 
        0.00032         0.55543       0.0170568        0.293532       0.0540742        0.239466 
         0.0002            0.25       0.0122837        0.181928       0.0277835        0.154147 
           0.05         0.83862     0.000164822        0.244105       0.0489321        0.195173 
