# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balsdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.165, alphas_scaling=6.35, gamma=1.135, e_c=1, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=42.2436, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.165000_asC^26.350000_gamma1.135000_ec1.000000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.008
# printing dipole at xbj=0.005
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.002
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
         0.0032         47.7945        0.146773         1.51092        0.253843         1.26024 
           0.01        0.397414     0.000390537        0.193337       0.0337586        0.159578 
         0.0008         4.24744       0.0521742        0.925345        0.167333        0.758252 
         0.0008        0.263213      0.00323322        0.194521       0.0289792        0.165542 
         0.0032         1.29923      0.00398983        0.414514       0.0767552         0.33776 
         0.0032        0.584785      0.00179583        0.273017       0.0486197        0.224397 
         0.0008        0.860496       0.0105701        0.411761       0.0734692        0.338296 
          0.005         2.88652      0.00567313        0.545265       0.0992265         0.44604 
         0.0001        0.263213       0.0258658        0.248256       0.0349186        0.213349 
          0.008        0.397414     0.000488171        0.197509       0.0342614        0.163248 
         0.0032         21.5124       0.0660629         1.21801         0.20991         1.00859 
         0.0001         1.91178         0.18787        0.893446        0.159672         0.73717 
          0.002        0.584785      0.00287333        0.289972       0.0510725          0.2389 
          1e-05        0.263213        0.258658         0.32068       0.0424944         0.28002 
           0.01         9.68278      0.00951521         0.70593        0.118718        0.587218 
          0.002         1.29923      0.00638372        0.446505       0.0821502        0.364357 
          0.002         6.41303       0.0315103         0.90606        0.161663        0.744481 
          0.005        0.397414     0.000781074        0.207081       0.0354444        0.171637 
         0.0001        0.860496       0.0845605         0.55661       0.0954507         0.46153 
          0.002          14.248        0.070007         1.21101        0.213539        0.998035 
           0.01         32.4807       0.0319186        0.962021        0.152814        0.809287 
           0.01        0.270079     0.000265405        0.153229       0.0247756        0.128453 
         0.0001         4.24744        0.417394         1.34723        0.248555         1.13101 
          0.001        0.584785      0.00574665        0.318043       0.0551247         0.26292 
          0.005          72.163        0.141828         1.44168        0.230639         1.21371 
         0.0032        0.397414      0.00122043        0.217454       0.0367644         0.18069 
         0.0032         2.88652      0.00886427         0.59432         0.10828        0.486044 
           0.01         1.96165       0.0019277        0.412007       0.0762897        0.335717 
          0.008        0.270079     0.000331756        0.156075       0.0250545        0.131021 
          1e-05        0.860496        0.845605        0.675867        0.124683        0.638263 
          0.001         1.29923       0.0127674        0.498997        0.090892        0.408113 
         0.0008        0.584785      0.00718331        0.327769       0.0565221        0.271248 
          0.005        0.270079      0.00053081        0.162687       0.0257344        0.136952 
          0.002        0.397414      0.00195268         0.22962       0.0383357        0.191285 
           0.01        0.882943     0.000867663        0.292752       0.0548858        0.237866 
         0.0001        0.584785       0.0574665        0.434035       0.0714369        0.362723 
         0.0032        0.270079     0.000829391        0.169961        0.026525        0.143436 
          0.001         6.41303       0.0630205         1.05561        0.189816        0.866196 
         0.0008         1.29923       0.0159593        0.517154       0.0938899        0.423276 
          0.008         108.956        0.133838         1.32725        0.198529         1.13075 
          0.001        0.397414      0.00390537        0.249888       0.0409691        0.208919 
           0.01         4.35824      0.00428282        0.550163       0.0969533        0.453211 
          0.008         1.96165      0.00240963         0.42834       0.0792815        0.349059 
          0.002        0.270079      0.00132703        0.178573       0.0274882        0.151085 
          0.002         2.88652       0.0141828        0.650322        0.118489        0.531845 
          1e-05        0.584785        0.574665        0.558113       0.0909652        0.492586 
          0.008         9.68278        0.011894        0.749175        0.127288        0.621896 
          0.002         47.7945        0.234837         1.73347         0.29878         1.44509 
          0.002         21.5124        0.105701         1.38366        0.242665          1.1425 
         0.0008        0.397414      0.00488171        0.256929       0.0418821        0.215048 
          0.008        0.882943      0.00108458        0.301428       0.0562712        0.245157 
          0.001          14.248        0.140014         1.43754        0.257944          1.1825 
         0.0001         1.29923        0.127674        0.715449        0.125972        0.590644 
          0.001        0.270079      0.00265405        0.193018       0.0291287         0.16389 
           0.01        0.600039     0.000589655        0.241998       0.0444124        0.197586 
         0.0001        0.397414       0.0390537        0.333827       0.0516351        0.282233 
         0.0008        0.270079      0.00331756        0.198047       0.0297009        0.168346 
          0.005        0.882943      0.00173533        0.320911       0.0593823        0.261529 
          0.005         1.96165      0.00385541        0.464619       0.0858598         0.37876 
         0.0008         6.41303       0.0787757         1.10743        0.199529        0.908568 
          1e-05        0.397414        0.390537        0.433789       0.0642301        0.376702 
          0.001         2.88652       0.0283657        0.742056        0.134968        0.607144 
         0.0001        0.270079       0.0265405         0.25302       0.0358359        0.217197 
           0.01         1.33312      0.00131005        0.351927       0.0660557        0.285872 
          0.008        0.600039     0.000737069        0.248157       0.0452894        0.202868 
          0.008         32.4807       0.0398983         1.03509        0.167235        0.867995 
          0.008         4.35824      0.00535352        0.577968        0.102341        0.475629 
