# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balpdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    1 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 2 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   1 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.077, alphas_scaling=4.47, gamma=1.01, e_c=15.6, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=27.7238, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balpdrc_x0bk0.010000_qs0sqr0.077000_asC^24.470000_gamma1.010000_ec15.600000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0013
# printing dipole at xbj=0.002
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.005
# printing dipole at xbj=0.008
# Asking for too large Bjorken-x, skipping at xbj=0.013
# Asking for too large Bjorken-x, skipping at xbj=0.02
# Asking for too large Bjorken-x, skipping at xbj=0.032
# Asking for too large Bjorken-x, skipping at xbj=0.05
# Asking for too large Bjorken-x, skipping at xbj=0.08
# Asking for too large Bjorken-x, skipping at xbj=0.13
# Asking for too large Bjorken-x, skipping at xbj=0.18
# Asking for too large Bjorken-x, skipping at xbj=0.25
# Asking for too large Bjorken-x, skipping at xbj=0.4
# Asking for too large Bjorken-x, skipping at xbj=0.65
# printing dipole at xbj=0.00013
# printing dipole at xbj=0.0005
# printing dipole at xbj=0.0002
# printing dipole at xbj=0.00032
# Using parent dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
           0.65         1.86318     2.81682e-05        0.293206       0.0553083        0.237897 
          0.008         9.43662       0.0115916        0.541667       0.0923695        0.449303 
           0.25         70.3284      0.00276446        0.831047        0.125344        0.705704 
         0.0008         4.24744       0.0521742         0.66616         0.12106        0.545274 
          0.008        0.377465     0.000463666         0.13706       0.0236832        0.113377 
           0.25         20.9655     0.000824108         0.63489        0.102666        0.532223 
            0.4            0.25     6.14184e-06        0.103999       0.0165186       0.0874809 
           0.01        0.569918     0.000560056        0.169473       0.0312269        0.138246 
           0.08         0.83862     0.000103013        0.206308       0.0390823        0.167225 
         0.0008          14.248        0.175017         1.10149        0.197989         0.90711 
          0.013        0.377465     0.000285333        0.134396       0.0233829        0.111013 
         0.0032          1.2662       0.0038884        0.294373       0.0551315        0.239242 
           0.65            0.25      3.7796e-06        0.103999       0.0165186       0.0874809 
        0.00013         1.86318        0.140841        0.601883        0.108279         0.49484 
          0.008         106.186        0.130436        0.977394        0.146704        0.832112 
           0.02         2.81314      0.00138223        0.343393       0.0632695        0.280123 
          0.001        0.569918      0.00560056          0.2227       0.0386997        0.184001 
        0.00013            0.25        0.018898        0.162718       0.0227007        0.140022 
            0.4            6.25     0.000153546        0.450766       0.0782836        0.372482 
           0.02        0.377465     0.000185466        0.134396       0.0233829        0.111013 
           0.13         0.83862     6.33929e-05        0.206308       0.0390823        0.167225 
         0.0005            0.25      0.00491347        0.139645       0.0202491        0.119396 
         0.0013         4.24744       0.0321072        0.604722        0.109879        0.494901 
          0.005          1.2662      0.00248857        0.275438       0.0519572        0.223481 
         0.0001        0.569918       0.0560056        0.301143       0.0495272        0.251698 
          0.008          31.655        0.038884        0.754038        0.121499        0.632634 
         0.0005         1.86318       0.0366187        0.483682       0.0884386        0.395305 
          0.032        0.377465     0.000115916        0.134396       0.0233829        0.111013 
         0.0008         47.7945        0.587093         1.58114        0.295299          1.3728 
         0.0002            0.25       0.0122837        0.154947       0.0218855        0.133063 
           0.18         0.83862     4.57838e-05        0.206308       0.0390823        0.167225 
          0.013         9.43662      0.00713332        0.511061       0.0863206        0.424742 
          1e-05        0.569918        0.560056        0.385238       0.0623308        0.339287 
           0.05        0.377465     7.41865e-05        0.134396       0.0233829        0.111013 
          0.032         2.81314     0.000863892        0.343393       0.0632695        0.280123 
        0.00032            0.25       0.0076773        0.146883       0.0210277        0.125856 
          0.008          1.2662      0.00155536        0.257444       0.0489158        0.208529 
         0.0013          14.248        0.107703        0.980841        0.174338        0.807628 
         0.0002         1.86318       0.0915468        0.562123         0.10161         0.46098 
         0.0008        0.569918       0.0070007        0.229286       0.0396296        0.189657 
           0.08        0.377465     4.63666e-05        0.134396       0.0233829        0.111013 
           0.01        0.256521     0.000252082        0.105757       0.0169118        0.088845 
           0.25         0.83862     3.29643e-05        0.206308       0.0390823        0.167225 
          0.002         4.24744       0.0208697        0.554238        0.100614        0.453647 
            0.4         20.9655     0.000515067         0.63489        0.102666        0.532223 
           0.65            6.25     9.44899e-05        0.450766       0.0782836        0.372482 
          0.001        0.256521      0.00252082        0.131628       0.0196119        0.112017 
           0.13        0.377465     2.85333e-05        0.134396       0.0233829        0.111013 
         0.0013        0.569918      0.00430812        0.215228       0.0376401        0.177589 
          0.013          1.2662     0.000957144        0.249424       0.0475551        0.201869 
           0.05         2.81314     0.000552891        0.343393       0.0632695        0.280123 
         0.0001        0.256521       0.0252082        0.170918       0.0238376        0.147089 
            0.4         0.83862     2.06027e-05        0.206308       0.0390823        0.167225 
        0.00032         1.86318       0.0572168        0.520757       0.0946809         0.42624 
           0.18        0.377465     2.06074e-05        0.134396       0.0233829        0.111013 
          1e-05        0.256521        0.252082        0.219165       0.0286971        0.191637 
            0.4         70.3284      0.00172778        0.831047        0.125344        0.705704 
          0.002        0.569918      0.00280028        0.203713       0.0360061        0.167707 
           0.02         9.43662      0.00463666        0.511062       0.0863206        0.424742 
