# === Perturbative settings ===
# Settings: lopc (scheme), lobk, balsdrc
# Use masses: true, scheme:3
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.06, alphas_scaling=7.2, gamma=1, e_c=18.9, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=42.0125, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.060000_asC^27.200000_gamma1.000000_ec18.900000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.008
# printing dipole at xbj=0.005
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.002
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
          0.005        0.584785      0.00114933        0.251226       0.0452478        0.205978 
         0.0032         47.7945        0.146773         1.45997        0.244123          1.2189 
           0.01        0.397414     0.000390537        0.187756        0.032795        0.154961 
         0.0032         1.29923      0.00398983        0.402402       0.0745248        0.327878 
         0.0008        0.263213      0.00323322        0.189667       0.0283132        0.161354 
         0.0008        0.860496       0.0105701        0.400302       0.0714831        0.328823 
         0.0032         21.5124       0.0660629         1.17613        0.201798        0.974802 
         0.0032        0.584785      0.00179583        0.265539       0.0473266        0.218212 
          0.008        0.397414     0.000488171        0.191938       0.0333117        0.158626 
         0.0001        0.263213       0.0258658        0.242109       0.0341439        0.207977 
           0.01         9.68278      0.00951521        0.681598        0.114259        0.567345 
         0.0001         1.91178         0.18787        0.866961        0.154965        0.715292 
         0.0001        0.860496       0.0845605        0.541225       0.0929282        0.448659 
         0.0001         4.24744        0.417394         1.30497        0.240535         1.09572 
          0.002         1.29923      0.00638372        0.433546       0.0797835        0.353764 
           0.01         32.4807       0.0319186        0.927985        0.146451        0.781611 
          0.005         2.88652      0.00567313          0.5282       0.0960573        0.432145 
          1e-05        0.263213        0.258658         0.31296       0.0416117        0.273145 
          0.002        0.584785      0.00287333        0.282122       0.0497387        0.232383 
          0.002          14.248        0.070007         1.16995        0.205574        0.964913 
          0.005        0.397414     0.000781074        0.201458       0.0345112        0.166947 
          0.002         6.41303       0.0315103        0.876426         0.15604        0.720465 
           0.01        0.270079     0.000265405        0.148893       0.0240878        0.124805 
          1e-05        0.860496        0.845605        0.657554        0.121562         0.62089 
         0.0032        0.397414      0.00122043        0.211683       0.0358283        0.175855 
          0.001        0.584785      0.00574665        0.309495       0.0537066        0.255789 
          0.005          72.163        0.141828         1.39444           0.222         1.17501 
           0.01         1.96165       0.0019277        0.399121        0.073903        0.325218 
          0.001         1.29923       0.0127674        0.484574       0.0882911        0.396291 
          0.008        0.270079     0.000331756        0.151774       0.0243815        0.127392 
          0.002        0.397414      0.00195268        0.223611       0.0373816         0.18623 
           0.01        0.882943     0.000867663        0.283955       0.0532463        0.230709 
         0.0032         2.88652      0.00886427        0.575826        0.104832        0.470999 
         0.0008        0.584785      0.00718331        0.318968       0.0550724        0.263897 
          0.005        0.270079      0.00053081         0.15839       0.0250824        0.133307 
           0.01         4.35824      0.00428282        0.532112       0.0936752        0.438438 
          0.008         108.956        0.133838         1.28642         0.19165         1.09673 
          0.001        0.397414      0.00390537        0.243407       0.0399691        0.203438 
         0.0008         1.29923       0.0159593        0.502213       0.0912079        0.411017 
          0.008         9.68278        0.011894        0.723525        0.122535        0.600999 
         0.0032        0.270079     0.000829391        0.165588       0.0258785        0.139709 
          0.001         6.41303       0.0630205         1.02122        0.183264        0.838345 
          0.008         1.96165      0.00240963        0.415083       0.0768201        0.338263 
         0.0001        0.584785       0.0574665        0.422465        0.069653        0.352934 
          0.002         21.5124        0.105701         1.33639        0.233443          1.1044 
          0.008        0.882943      0.00108458         0.29252       0.0546219        0.237898 
         0.0008        0.397414      0.00488171        0.250275       0.0408639        0.209411 
          0.001          14.248        0.140014         1.38911        0.248483         1.14343 
          0.002        0.270079      0.00132703        0.174052       0.0268359        0.147216 
         0.0001         1.29923        0.127674        0.694923        0.122444        0.573612 
          1e-05        0.584785        0.574665        0.543601        0.088821        0.479619 
          0.002         2.88652       0.0141828        0.630198        0.114728        0.515482 
         0.0001        0.397414       0.0390537        0.325247       0.0504178         0.27487 
          0.002         47.7945        0.234837         1.67529         0.28754         1.39775 
          0.001        0.270079      0.00265405        0.188181       0.0284533        0.159728 
          0.005        0.882943      0.00173533        0.311682       0.0576969        0.253985 
          0.005         1.96165      0.00385541         0.45047       0.0832276        0.367243 
          0.008         4.35824      0.00535352        0.559143       0.0988893        0.460255 
          1e-05        0.397414        0.390537        0.422944        0.062812        0.367118 
           0.01        0.600039     0.000589655        0.234861       0.0431122        0.191749 
         0.0008        0.270079      0.00331756        0.193094       0.0290159        0.164078 
          0.008         32.4807       0.0398983        0.998807        0.160403        0.838537 
           0.01         1.33312      0.00131005        0.341139       0.0640397          0.2771 
         0.0008         6.41303       0.0787757          1.0714        0.192658        0.879384 
         0.0001        0.270079       0.0265405        0.246733       0.0350378        0.211708 
         0.0032        0.882943      0.00271145        0.331801       0.0609122        0.270889 
           0.01        0.407781     0.000400724        0.190533       0.0334142        0.157118 
          0.001         2.88652       0.0283657        0.719156        0.130702        0.588508 
          0.005         9.68278       0.0190304        0.816323        0.140728        0.675621 
          0.008        0.600039     0.000737069        0.240983       0.0439958        0.196988 
          1e-05        0.270079        0.265405        0.319137        0.042756        0.278337 
         0.0032         1.96165      0.00602407        0.487141       0.0897761        0.397367 
          0.008        0.407781     0.000500905        0.194818       0.0339498        0.160868 
          0.008         1.33312      0.00163756        0.353094        0.066119        0.286975 
          0.001         21.5124        0.211401          1.5987        0.286073         1.32051 
         0.0008          14.248        0.175017         1.46456        0.263456         1.20591 
           0.01        0.277124     0.000272328        0.151316       0.0246296        0.126686 
          0.002        0.882943      0.00433832        0.354965       0.0645953         0.29037 
          0.005        0.600039      0.00117931        0.254781       0.0460006        0.208781 
         0.0032          72.163        0.221607         1.60896        0.264221         1.35282 
          0.005         4.35824      0.00856563        0.618874        0.110307        0.508571 
          0.005        0.407781     0.000801448        0.204568        0.035191        0.169377 
         0.0001         6.41303        0.630205         1.53564        0.296906         1.34247 
          0.008        0.277124      0.00034041        0.154264       0.0249352        0.129329 
         0.0008         2.88652       0.0354571        0.749913         0.13618        0.613821 
         0.0032        0.600039      0.00184267        0.269412         0.04814        0.221272 
          0.002         1.96165      0.00963852        0.529037       0.0971787        0.431863 
          0.001        0.882943      0.00867663        0.393032       0.0705937        0.322441 
         0.0032        0.407781      0.00125226        0.215029       0.0365499        0.178479 
          0.005         1.33312       0.0026201        0.379697       0.0707177         0.30898 
          0.005        0.277124     0.000544657        0.161046       0.0256628        0.135383 
          0.002        0.407781      0.00200362        0.227228       0.0381521        0.189076 
          0.002        0.600039      0.00294828        0.286353       0.0506203        0.235733 
         0.0032        0.277124     0.000851026        0.168415       0.0264871        0.141928 
         0.0032         9.68278        0.029735        0.912458          0.1594         0.75313 
         0.0008        0.882943       0.0108458        0.406196       0.0726518        0.333548 
         0.0001         2.88652        0.283657         1.08125        0.195639        0.896015 
          0.001         47.7945        0.469674         1.99756        0.360923         1.69878 
          0.005         108.956        0.214141         1.51777        0.235838         1.28861 
         0.0032         4.35824       0.0133838        0.680566        0.121934        0.558643 
          0.001         1.96165        0.019277        0.597612        0.109126        0.488507 
         0.0032         1.33312       0.0040939        0.407407       0.0754573         0.33195 
          0.002        0.277124      0.00136164        0.177087       0.0274776        0.149609 
          0.001        0.407781      0.00400724        0.247465       0.0408176        0.206648 
          0.001        0.600039      0.00589655         0.31431       0.0546967        0.259614 
          0.005         32.4807       0.0638372          1.1564        0.191504        0.965311 
         0.0001        0.882943       0.0867663        0.549977       0.0946272        0.455738 
          0.001        0.277124      0.00272328        0.191543       0.0291486        0.162394 
           0.01         6.58032      0.00646645        0.607449        0.104095        0.503357 
         0.0008        0.407781      0.00500905        0.254485       0.0417396        0.212746 
           0.01         14.6196       0.0143666        0.763666        0.125412        0.638267 
         0.0008         21.5124        0.264252         1.68711        0.304507          1.3964 
         0.0008        0.600039      0.00737069        0.323989       0.0561004         0.26789 
          0.002         1.33312      0.00655024        0.439155       0.0808344        0.358322 
         0.0008        0.277124       0.0034041        0.196568       0.0297294        0.166839 
         0.0008         1.96165       0.0240963        0.621309        0.113219        0.508123 
          1e-05        0.882943        0.867663         0.66373        0.124005        0.631474 
         0.0001        0.407781       0.0400724        0.331118       0.0515784        0.279582 
           0.01         2.96182      0.00291056        0.465575       0.0841406        0.381435 
         0.0001        0.277124       0.0272328        0.251434       0.0359453        0.215502 
         0.0001        0.600039       0.0589655        0.429679       0.0710763        0.358734 
          0.002         4.35824       0.0214141        0.750982        0.135057        0.615956 
          1e-05        0.407781        0.400724        0.430575       0.0643527        0.373826 
          1e-05        0.277124        0.272328        0.325408       0.0439236        0.283614 
          0.002         9.68278       0.0475761         1.02257        0.180639        0.842148 
          0.001         1.33312       0.0131005        0.491167       0.0895394        0.401635 
           0.01        0.905975     0.000890296        0.287387       0.0539251        0.233462 
          1e-05        0.600039        0.589655        0.551849       0.0907856         0.48808 
         0.0001         1.96165         0.19277        0.879439        0.157317        0.725662 
