# === Perturbative settings ===
# Settings: lo (scheme), lobk, balsdrc
# Use masses: true, scheme:0
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.104, alphas_scaling=14.5, gamma=1, e_c=1, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=48.4781, q_mass_c=1.4, q_mass_b=4.9
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.104000_asC^214.500000_gamma1.000000_ec1.000000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.001
# printing dipole at xbj=0.0001
# printing dipole at xbj=1e-05
# printing dipole at xbj=0.0008
# printing dipole at xbj=0.0013
# printing dipole at xbj=0.002
# printing dipole at xbj=0.0032
# printing dipole at xbj=0.005
# printing dipole at xbj=0.008
# Asking for too large Bjorken-x, skipping at xbj=0.013
# Asking for too large Bjorken-x, skipping at xbj=0.02
# Asking for too large Bjorken-x, skipping at xbj=0.032
# Asking for too large Bjorken-x, skipping at xbj=0.05
# Asking for too large Bjorken-x, skipping at xbj=0.08
# Asking for too large Bjorken-x, skipping at xbj=0.13
# Asking for too large Bjorken-x, skipping at xbj=0.18
# Asking for too large Bjorken-x, skipping at xbj=0.25
# Asking for too large Bjorken-x, skipping at xbj=0.4
# Asking for too large Bjorken-x, skipping at xbj=0.65
# printing dipole at xbj=0.00013
# printing dipole at xbj=0.0005
# printing dipole at xbj=0.0002
# printing dipole at xbj=0.00032
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
           0.25        0.377465     1.48373e-05        0.150741       0.0267881        0.123953 
         0.0013        0.569918      0.00430812        0.254307       0.0472471         0.20706 
          0.008          1.2662      0.00155536        0.278333       0.0547732         0.22356 
          0.013         9.43662      0.00713332          0.5222       0.0947424         0.42746 
          0.008        0.256521     0.000315103          0.1239        0.020232        0.103668 
         0.0013          14.248        0.107703        0.975864        0.184472        0.792583 
            0.4        0.377465     9.27331e-06        0.150741       0.0267881        0.123953 
          0.032         2.81314     0.000863892         0.35956       0.0697315        0.289829 
           0.25         0.83862     3.29643e-05        0.224201       0.0434529        0.180749 
         0.0002         1.86318       0.0915468        0.636602        0.128205        0.508986 
          0.013        0.256521     0.000193909        0.120539       0.0197515        0.100788 
          0.002        0.569918      0.00280028        0.238233       0.0443986        0.193835 
          0.013          31.655       0.0239286        0.715601        0.119753        0.595883 
           0.65        0.377465     5.70665e-06        0.150741       0.0267881        0.123953 
           0.02        0.256521     0.000126041        0.120539       0.0197515        0.100788 
          0.002         4.24744       0.0208697        0.585994        0.115673        0.470347 
           0.65            6.25     9.44899e-05        0.463612        0.086323        0.377289 
          0.013          1.2662     0.000957144        0.267242       0.0524824         0.21476 
         0.0032        0.569918      0.00175017        0.221869       0.0414758        0.180394 
        0.00013        0.377465       0.0285333        0.274121       0.0463654        0.227775 
          0.032        0.256521     7.87757e-05        0.120539       0.0197515        0.100788 
            0.4         0.83862     2.06027e-05        0.224201       0.0434529        0.180749 
         0.0013         47.7945        0.361288         1.37484        0.246617         1.15109 
        0.00032         1.86318       0.0572168        0.587778        0.118257        0.469726 
           0.05        0.256521     5.04164e-05        0.120539       0.0197515        0.100788 
         0.0005        0.377465      0.00741865        0.228533       0.0392887        0.189245 
          0.005        0.569918      0.00112011        0.207402       0.0388754        0.168526 
           0.05         2.81314     0.000552891         0.35956       0.0697315        0.289829 
           0.08        0.256521     3.15103e-05        0.120539       0.0197515        0.100788 
         0.0002        0.377465       0.0185466        0.258888        0.044022        0.214874 
           0.65         0.83862     1.26786e-05        0.224201       0.0434529        0.180749 
           0.02          1.2662     0.000622143        0.267242       0.0524824         0.21476 
           0.13        0.256521     1.93909e-05        0.120539       0.0197515        0.100788 
          0.008        0.569918      0.00070007        0.193304       0.0363178        0.156986 
           0.02         9.43662      0.00463666        0.522201       0.0947424         0.42746 
           0.65         20.9655     0.000316965        0.646022        0.111103        0.534918 
        0.00032        0.377465       0.0115916        0.242966       0.0415499        0.201419 
          0.002          14.248        0.070007        0.880378        0.164515        0.716295 
        0.00013            6.25        0.472449          1.1437        0.239045        0.946393 
           0.18        0.256521     1.40046e-05        0.120539       0.0197515        0.100788 
        0.00013         0.83862       0.0633929         0.44715       0.0855201        0.361813 
           0.01         1.91178       0.0018787        0.313452       0.0614632        0.251989 
           0.65         70.3284      0.00106325        0.862091        0.136979        0.725112 
         0.0032         4.24744       0.0130436        0.530232        0.103805        0.426436 
           0.01        0.387311     0.000380609        0.152886       0.0272886        0.125597 
           0.25        0.256521     1.00833e-05        0.120539       0.0197515        0.100788 
          0.013        0.569918     0.000430812        0.186921       0.0351523        0.151769 
          0.032          1.2662      0.00038884        0.267242       0.0524824         0.21476 
            0.4        0.256521     6.30205e-06        0.120539       0.0197515        0.100788 
           0.08         2.81314     0.000345557         0.35956       0.0697315        0.289829 
          0.001        0.387311      0.00380609          0.2108        0.036717        0.174083 
         0.0005         0.83862       0.0164822        0.364339       0.0702067        0.294142 
           0.02         106.186       0.0521742        0.943786        0.146197        0.797798 
           0.02          31.655       0.0155536        0.715622        0.119753        0.595883 
           0.65        0.256521     3.87819e-06        0.120539       0.0197515        0.100788 
           0.02        0.569918     0.000280028        0.186921       0.0351523        0.151769 
         0.0001        0.387311       0.0380609        0.288594       0.0489195        0.239711 
          0.001         1.91178        0.018787        0.485802       0.0974491        0.388371 
        0.00013        0.256521       0.0193909        0.210808       0.0323951        0.178419 
         0.0002         0.83862       0.0412054        0.419382       0.0804105        0.339043 
          1e-05        0.387311        0.380609        0.376841       0.0629932        0.320443 
           0.05          1.2662     0.000248857        0.267242       0.0524824         0.21476 
         0.0005        0.256521      0.00504164        0.177484        0.027822        0.149663 
          0.032        0.569918     0.000175017        0.186921       0.0351523        0.151769 
         0.0005            6.25        0.122837        0.904426        0.180164        0.725798 
          0.002         47.7945        0.234837         1.23826         0.21687         1.02894 
          0.005         4.24744      0.00834787         0.48119        0.093327        0.387866 
         0.0008        0.387311      0.00475761         0.21752        0.037792        0.179729 
         0.0002        0.256521       0.0126041         0.19969       0.0308832         0.16881 
          0.032         9.43662      0.00289791        0.522202       0.0947424         0.42746 
        0.00032         0.83862       0.0257534        0.390461       0.0750628        0.315424 
