# === Perturbative settings ===
# Settings: lo (scheme), lobk, balsdrc
# Use LOBK (DL,SL==false): true
# Use ResumBK (DL,SL==true,KC_NONE): false
# Use NLOBK (DL,SL==true,KC_NONE,NO_K2==false): false
# KinematicalConstraint / target eta0 BK: 2 (0 BEUF_K_PLUS, 1 EDMOND_K_MINUS, 2 NONE)
# Target eta0 RHO shift: 0 (0 TRBK_RHO_DISABLED, 1 TRBK_RHO_QQ0, 2 TRBK_RHO_RQ0)
# Running Coupling: (RC_LO):    4 (0 fc, 1 parent, 2 parent_beta, 3 smallest, 4 balitsky, 5 frac, 6 guillaume)
# Running Coupling: (RC_NLO):    2 (0 fc, 1 parent, 2 smallest)
# Running Coupling: (RESUM_RC): 3 (0 fc, 1 balitsky, 2 parent, 3 smallest, 4 guillaume)
# Running Coupling: (RC_DIS):   2 (0 fc, 1 parent, 2 smallest, 3 guillaume)
# Use NLOimpact: false
# Use SUBscheme: false
# Use Sigma3: false
# Use improved Z2 bound: true
# Use Z2 loop term: false
# Cuba MC: vegas, Cuba eps = 0.001, Cuba maxeval = 1e+08, Cuba perf scheme = 0
# config::INTACCURACY = 0.01, config::RPOINTS = 100, config::DE_SOLVER_STEP = 0.4, config::{MINR, MAXR}, nlodis_config::{MINR, MAXR} = 1e-06 30 1e-06 30
16
# === Initial parameters ===
# qs0sqr=0.165, alphas_scaling=6.35, gamma=1.135, e_c=1, icx0_nlo_impfac=1, icx0_bk=0.01, icY0=0, icTypPartonVirtQ0sqr=1, sigma02=42.2436, q_mass_c=0, q_mass_b=0
# Previously saved dipole file found: ./out/dipoles/dipole_lobk_balsdrc_x0bk0.010000_qs0sqr0.165000_asC^26.350000_gamma1.135000_ec1.000000_eta00.000000_maxy16.118096_euler0_step0.400000_rpoints100_rminmax0.000001--30.000000_intacc0.010000
# pr_r*=std::pow((nlodis_config::MAXR/nlodis_config::MINR),1/500.)
          # xbj               r        S(r,xbj)
# printing dipole at xbj=0.01
# printing dipole at xbj=0.002
# printing dipole at xbj=0.001
# printing dipole at xbj=1e-05
# printing dipole at xbj=1e-07
# Using smallest dipole RC
z2_min scheme is improved z2min(Q^2) ~ 1/Q^2
# Using Z2SIM LO rapidity -- simple Q^2 independent z2min scheme in LO rapidity (not using sub && z2imp)
# Using projectile Y evolution rapidity
# TRBK RHO is TRBK_RHO_DISABLED
# === Computing Reduced Cross sections ===
          # xbj             Q^2               y         sigma_r           FL_LO           FT_LO 
           0.01         2.96182      0.00291056        0.420262       0.0826766        0.337586 
          0.002        0.284353      0.00139716        0.173047       0.0287072         0.14434 
           0.01        0.615692     0.000605037        0.229979       0.0448021        0.185177 
          0.002          72.163        0.354571         1.32355        0.216822         1.12597 
          0.001          14.248        0.140014         1.07327        0.203823        0.871744 
          0.002         1.33312      0.00655024        0.401446       0.0813337        0.320114 
          0.002        0.418418      0.00205589        0.219946       0.0397024        0.180244 
          0.001        0.284353      0.00279432        0.185777       0.0304378        0.155339 
           0.01        0.905975     0.000890296        0.274442       0.0549813        0.219461 
          1e-05        0.284353        0.279432        0.300702       0.0457477        0.257306 
          0.002        0.615692      0.00302518        0.273892        0.052425        0.221467 
          0.001        0.418418      0.00411177        0.237629       0.0424548        0.195175 
          0.002         108.956        0.535352         1.40542        0.227246         1.23173 
          0.001         21.5124        0.211401         1.20285        0.222629        0.986354 
           0.01         0.29177     0.000286721        0.153346       0.0263975        0.126948 
           0.01         2.01282      0.00197799        0.371884       0.0745948        0.297289 
           0.01         6.58032      0.00646645        0.520476       0.0958395        0.424638 
          1e-05        0.418418        0.411177        0.392314       0.0667192        0.333971 
          0.002        0.905975      0.00445148        0.334575       0.0664694        0.268106 
          0.002         4.35824       0.0214141        0.639141        0.127656        0.511515 
          0.001         1.33312       0.0131005        0.444409       0.0899024        0.354515 
          0.001        0.615692      0.00605037        0.298091       0.0566132        0.241478 
          0.001         9.68278       0.0951521        0.955393        0.185708        0.770609 
          0.002         0.29177      0.00143361        0.175949       0.0293795        0.146569 
          0.002         2.96182       0.0145528         0.55682        0.112801        0.444031 
           0.01        0.429333     0.000421903        0.191188       0.0355368        0.155652 
          0.001         0.29177      0.00286721        0.188957       0.0311669        0.157791 
          1e-05        0.615692        0.605037        0.492231       0.0935657        0.428295 
          0.001        0.905975      0.00890296        0.367121       0.0725827        0.294541 
          0.002         32.4807        0.159593         1.12352        0.195004        0.931431 
          1e-05         0.29177        0.286721        0.306336        0.046971        0.261924 
          0.002         2.01282      0.00988994        0.478949        0.097583        0.381371 
          0.002        0.429333      0.00210951        0.223324       0.0405007        0.182824 
           0.01         1.36789      0.00134422        0.324081       0.0654983        0.258583 
           0.01        0.299381       0.0002942        0.155732       0.0269709        0.128761 
           0.01        0.631752      0.00062082         0.23286       0.0454786        0.187381 
          1e-05        0.905975        0.890296        0.570339        0.126758        0.542859 
          0.001        0.429333      0.00421903        0.241391       0.0433353        0.198057 
          0.001         4.35824       0.0428282         0.72873        0.147122        0.581749 
          0.002        0.299381        0.001471        0.178882       0.0300608        0.148821 
          0.001         47.7945        0.469674         1.44051        0.257342         1.22748 
           0.01         14.6196       0.0143666        0.620142        0.104864        0.515288 
          0.001         2.96182       0.0291056        0.628674        0.128186        0.500545 
          1e-05        0.429333        0.421903        0.398928       0.0683203        0.339723 
          0.002        0.631752       0.0031041        0.277733       0.0533247        0.224409 
          0.002         6.58032       0.0323322        0.731411        0.142928         0.58856 
          0.001        0.299381        0.002942        0.192185       0.0319066        0.160278 
           0.01        0.929607      0.00091352        0.277488       0.0556551        0.221833 
          0.001         2.01282       0.0197799        0.535545        0.109387         0.42618 
          0.002         1.36789      0.00672111        0.406111       0.0823426         0.32377 
          1e-05        0.299381          0.2942         0.31203       0.0482213        0.266595 
          0.001          72.163        0.709142          1.5084         0.27443         1.36121 
           0.01        0.440532     0.000432908        0.193856        0.036181        0.157675 
          0.001        0.631752       0.0062082        0.302427       0.0576261        0.244802 
           0.01         9.93535      0.00976342        0.571975        0.100944        0.471035 
           0.01        0.307191     0.000301875        0.158139       0.0275499        0.130589 
           0.01         22.0736       0.0216916        0.671283        0.108274        0.563034 
          0.002        0.440532      0.00216454        0.226735        0.041307        0.185428 
          0.002        0.929607       0.0045676        0.338845       0.0674399        0.271406 
          1e-05        0.631752         0.62082        0.498642       0.0955777        0.435271 
          0.002        0.307191      0.00150937        0.181848       0.0307509        0.151097 
          0.001         1.36789       0.0134422        0.449851       0.0910993         0.35876 
           0.01         4.47192      0.00439453        0.472011        0.090054        0.381958 
           0.01         3.03908      0.00298648        0.423494       0.0831753        0.340319 
          0.001        0.440532      0.00432908        0.245192       0.0442246        0.200968 
          0.001        0.307191      0.00301875         0.19545       0.0326567        0.162793 
           0.01         2.06533      0.00202959        0.375097       0.0751668         0.29993 
           0.01        0.648232     0.000637014        0.235758        0.046161        0.189597 
          0.001        0.929607       0.0091352        0.372019       0.0737006        0.298321 
          1e-05        0.307191        0.301875        0.317811       0.0494953        0.271348 
          0.001         32.4807        0.319186         1.33183        0.240806         1.10779 
          1e-05        0.440532        0.432908        0.405541       0.0699477        0.345512 
          0.001         6.58032       0.0646645        0.842556        0.167201        0.675727 
           0.01         111.798        0.109863        0.870451        0.116368        0.754866 
           0.01        0.315204     0.000309749        0.160579       0.0281344        0.132444 
          0.002         14.6196       0.0718331        0.921616        0.170393        0.751696 
           0.01        0.452023     0.000444201        0.196542       0.0368289        0.159713 
           0.01         1.40358      0.00137929        0.327236       0.0661313        0.261105 
          0.002        0.648232      0.00318507        0.281602       0.0542305        0.227372 
          1e-05        0.929607         0.91352        0.573464        0.129205        0.551282 
          0.002        0.315204      0.00154875        0.184844       0.0314497        0.153395 
          0.002         2.06533       0.0101479        0.483988       0.0986009        0.385392 
          0.002         3.03908       0.0149324        0.562177        0.113806        0.448385 
          0.002        0.452023      0.00222101        0.230177       0.0421207        0.188057 
          0.002         9.93535       0.0488171        0.827822        0.157446        0.670572 
          0.001        0.648232      0.00637014        0.306802       0.0586465        0.248157 
          0.001        0.315204      0.00309749        0.198753       0.0334172        0.165336 
          0.002         4.47192       0.0219727        0.644774         0.12863        0.516176 
           0.01        0.953857      0.00093735        0.280538       0.0563222        0.224216 
          1e-05        0.315204        0.309749        0.323664       0.0507933        0.276172 
           0.01         49.0413       0.0481926        0.769902        0.113135        0.656905 
          0.001        0.452023      0.00444201        0.249031       0.0451244        0.203907 
          0.002         1.40358      0.00689643        0.410796       0.0833534        0.327444 
          1e-05        0.648232        0.637014        0.504961       0.0976178        0.442343 
           0.01        0.323426     0.000317829        0.163026       0.0287247        0.134301 
          0.002         22.0736        0.108458          1.0247        0.183442        0.842464 
          1e-05        0.452023        0.444201        0.412185       0.0716012        0.351378 
          0.001         2.06533       0.0202959        0.541523        0.110627        0.430919 
           0.01         6.75197      0.00663513        0.523698       0.0961894        0.427511 
          0.002        0.953857      0.00468675        0.343158       0.0684143        0.274744 
          0.002        0.323426      0.00158915        0.187874       0.0321571        0.155717 
           0.01        0.665141     0.000653631        0.238664       0.0468393        0.191825 
          0.001         3.03908       0.0298648        0.635141        0.129451        0.505749 
           0.01        0.463815     0.000455788        0.199243       0.0374797        0.161764 
          0.001         1.40358       0.0137929        0.455322       0.0922956        0.363036 
           0.01         74.0454        0.072764        0.820423        0.114953        0.705798 
          0.001        0.323426      0.00317829        0.202093       0.0341878        0.167906 
          0.001         14.6196        0.143666         1.08125        0.205012        0.878684 
          0.001         4.47192       0.0439453        0.735622        0.148384        0.587388 
          0.002        0.665141      0.00326815        0.285501       0.0551413         0.23036 
          0.002        0.463815      0.00227894        0.233652       0.0429419         0.19071 
          1e-05        0.323426        0.317829        0.329586       0.0521158        0.281063 
          0.001        0.953857       0.0093735        0.376954       0.0748244        0.302133 
          0.001         9.93535       0.0976342        0.963117        0.186931        0.777168 
           0.01          33.328       0.0327512        0.722287        0.111039        0.611309 
           0.01        0.331863      0.00032612        0.165494       0.0293219        0.136172 
          0.001        0.463815      0.00455788        0.252909       0.0460337        0.206876 
           0.01          2.1192      0.00208253        0.378311       0.0757341        0.302577 
          0.001        0.665141      0.00653631        0.311215       0.0596752        0.251541 
           0.01         1.44019      0.00141527        0.330398       0.0667608        0.263637 
          1e-05        0.953857         0.93735        0.576245        0.131682         0.55981 
          0.002        0.331863       0.0016306        0.190954       0.0328739         0.15808 
          1e-05        0.463815        0.455788        0.418864       0.0732818        0.357327 
           0.01         3.11835      0.00306439        0.426726        0.083664        0.343062 
          1e-05        0.665141        0.653631        0.511161       0.0996848        0.449502 
          0.002         111.798        0.549317         1.40921        0.227912         1.23846 
          0.002         6.75197       0.0331756        0.737322        0.143858        0.593546 
          0.001        0.331863       0.0032612        0.205474       0.0349687        0.170505 
           0.01        0.475913     0.000467678         0.20196       0.0381334        0.163826 
           0.01        0.978738     0.000961801        0.283591       0.0569925        0.226599 
          0.001         22.0736        0.216916         1.21101        0.223789        0.993747 
          1e-05        0.331863         0.32612        0.335582       0.0534632        0.286029 
          0.002         1.44019      0.00707633        0.415508       0.0843653        0.331145 
           0.01        0.682492     0.000670681        0.241591        0.047518        0.194073 
           0.01         4.58857      0.00450917        0.475241       0.0904685        0.384773 
          0.002          2.1192       0.0104126        0.489052        0.099619        0.389438 
          0.002        0.475913      0.00233839        0.237157       0.0437707        0.193387 
          0.002         49.0413        0.240963         1.22909        0.206582         1.03011 
           0.01         0.34052     0.000334627         0.16798       0.0299224        0.138058 
          0.002        0.978738        0.004809        0.347483       0.0693915        0.278093 
          0.002        0.682492       0.0033534        0.289436       0.0560641        0.233372 
          0.001        0.475913      0.00467678        0.256826       0.0469518        0.209875 
          0.002         0.34052      0.00167313         0.19405       0.0336018        0.160449 
          0.002         3.11835       0.0153219        0.567544        0.114807         0.45275 
          0.001         1.44019       0.0141527        0.460833       0.0934954        0.367347 
           0.01         10.1945       0.0100181        0.575202        0.101233        0.473974 
           0.01          15.001       0.0147414        0.623329        0.105099        0.518241 
          1e-05        0.475913        0.467678        0.425569       0.0749886         0.36336 
          0.001         0.34052      0.00334627        0.208912       0.0357625         0.17315 
          0.001          2.1192       0.0208253        0.547538        0.111871        0.435692 
          0.001        0.682492      0.00670681        0.315664       0.0607109        0.254955 
          0.001        0.978738      0.00961801        0.381928       0.0759541        0.305978 
          0.001         6.75197       0.0663513        0.849893        0.168447        0.681842 
          1e-05         0.34052        0.334627        0.341643       0.0548346        0.291064 
          0.002         74.0454         0.36382          1.3295        0.217484         1.13251 
           0.01        0.488328     0.000479877        0.204694       0.0387903        0.165904 
          0.002          33.328        0.163756          1.1301        0.195712        0.937475 
          0.002         4.58857       0.0225458        0.650426        0.129601        0.520858 
          1e-05        0.682492        0.670681        0.517231        0.101781        0.456753 
           0.01        0.349402     0.000343356        0.170485        0.030528        0.139957 
           0.01         1.47776      0.00145218        0.333565       0.0673863        0.266179 
          1e-05        0.978738        0.961801        0.578678        0.134189        0.568441 
          0.002        0.488328      0.00239939        0.240693       0.0446062        0.196087 
          0.001         3.11835       0.0306439        0.641623        0.130704        0.510982 
          0.002        0.349402      0.00171678        0.197177       0.0343355        0.162841 
           0.01        0.700295     0.000688176        0.244521       0.0481975        0.196324 
           0.01         2.17448      0.00213685        0.381528       0.0762972        0.305231 
          0.001        0.488328      0.00479877         0.26078       0.0478786        0.212902 
          0.001        0.349402      0.00343356        0.212367       0.0365639        0.175804 
           0.01         1.00427      0.00098689        0.286663       0.0576616        0.229001 
           0.01         22.6494       0.0222574        0.674507        0.108482        0.566052 
          0.002         1.47776      0.00726092        0.420244       0.0853785        0.334868 
          1e-05        0.488328        0.479877        0.432291        0.076724        0.369473 
          1e-05        0.349402        0.343356        0.347769       0.0562309         0.29617 
          0.002         10.1945       0.0500905        0.833986        0.158333        0.675862 
          0.002        0.700295      0.00344088        0.293395        0.056986         0.23641 
          0.001         4.58857       0.0450917        0.742557        0.149645        0.593071 
          0.001         49.0413        0.481926         1.44679        0.258404         1.23571 
          0.002          15.001       0.0737069        0.927977        0.171235        0.757243 
           0.01        0.358517     0.000352312        0.173007       0.0311387        0.141868 
           0.01        0.501066     0.000492395        0.207444         0.03945        0.167994 
           0.01         114.714        0.112729        0.873547        0.116462        0.757913 
           0.01          6.9281      0.00680821        0.526922       0.0965357        0.430389 
          0.002         1.00427      0.00493445        0.351838       0.0703725        0.281466 
           0.01         3.19969      0.00314432        0.429959       0.0841526        0.345807 
          0.002         2.17448       0.0106843        0.494136        0.100637        0.393504 
          0.001        0.700295      0.00688176         0.32016       0.0617608        0.258401 
          0.001         1.47776       0.0145218        0.466376       0.0946995        0.371687 
          0.002        0.358517      0.00176156        0.200335       0.0350777        0.165257 
          0.002        0.501066      0.00246198        0.244256       0.0454485        0.198808 
          1e-05        0.700295        0.688176        0.523138        0.103899        0.464083 
          0.001        0.358517      0.00352312        0.215861       0.0373755        0.178486 
          0.001         1.00427       0.0098689        0.386953       0.0770889        0.309868 
          0.001        0.501066      0.00492395        0.264772       0.0488141        0.215959 
          0.001          33.328        0.327512         1.33969        0.241978         1.11558 
          1e-05        0.358517        0.352312         0.35394        0.057652        0.301329 
          0.001         74.0454         0.72764         1.50943        0.275349          1.3698 
          0.001         2.17448       0.0213685        0.553585        0.113115        0.440496 
           0.01          1.5163      0.00149006        0.336738        0.068009        0.268729 
           0.01        0.718562     0.000706127        0.247463       0.0488771        0.198586 
          1e-05        0.501066        0.492395        0.439018       0.0784853        0.375663 
          1e-05         1.00427         0.98689        0.580763        0.136724        0.577179 
          0.002         3.19969       0.0157216        0.572932        0.115798        0.457149 
           0.01        0.367869     0.000361503         0.17555       0.0317543        0.143796 
          0.001         10.1945        0.100181        0.970849        0.188147        0.783746 
           0.01         4.70827      0.00462679        0.478478       0.0908838        0.387595 
           0.01        0.514137     0.000505239        0.210208         0.04011        0.170098 
          0.002        0.367869      0.00180751        0.203525        0.035828        0.167697 
          0.002        0.718562      0.00353064        0.297384       0.0579137        0.239471 
          0.002          6.9281        0.034041        0.743249        0.144787        0.598549 
          0.002         22.6494        0.111287         1.03123        0.184233        0.848271 
          0.001          15.001        0.147414         1.08928         0.20619        0.885681 
           0.01         1.03047      0.00101263        0.289744       0.0583284        0.231415 
          0.002          1.5163      0.00745032        0.425007        0.086392        0.338617 
          0.001        0.367869      0.00361503        0.219394       0.0381972        0.181197 
          0.002        0.514137       0.0025262        0.247853       0.0462979        0.201555 
           0.01          2.2312      0.00219259        0.384743       0.0768513        0.307892 
          0.001        0.718562      0.00706127        0.324685       0.0628116        0.261875 
          1e-05        0.367869        0.361503        0.360194       0.0590982        0.306582 
          0.001         3.19969       0.0314432        0.648149        0.131971        0.516245 
