# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
0.5 0.0032 0.001544 0.18222 0.0238985 0.217955
0.65 0.0032 0.0020072 0.2236 0.0150972 0.251658
0.85 0.0032 0.0026248 0.3076 0.0167688 0.288781
1.5 0.0032 0.0046319 0.41003 0.0139039 0.375209
2.0 0.0032 0.0061759 0.42584 0.0111836 0.422502
4.5 0.0032 0.013896 0.57189 0.00972367 0.565746
6.5 0.0032 0.020072 0.64107 0.0107091 0.634584
8.5 0.0032 0.026248 0.66098 0.0127106 0.686055
12.0 0.0032 0.037055 0.75383 0.0148208 0.753631
15.0 0.0032 0.046319 0.78328 0.00978003 0.798127
18.0 0.0032 0.055583 0.82948 0.0094472 0.834924
22.0 0.0032 0.067935 0.90023 0.0264739 0.875774
27.0 0.0032 0.083374 0.91323 0.0105178 0.917948
35.0 0.0032 0.10808 0.96333 0.0103109 0.971879
45.0 0.0032 0.13896 1.005 0.0103633 1.02451
60.0 0.0032 0.18528 1.0771 0.010959 1.08487
70.0 0.0032 0.21616 1.0842 0.0152476 1.11699
90.0 0.0032 0.27791 1.1653 0.0137088 1.16849
120.0 0.0032 0.37055 1.2083 0.0137268 1.22393
150.0 0.0032 0.46319 1.2348 0.015219 1.26143
200.0 0.0032 0.61759 1.2484 0.0185298 1.29479
