# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
1.2 0.0013 0.0091213 0.37212 0.0173396 0.383176
2.7 0.0013 0.020523 0.56672 0.0115128 0.549588
3.5 0.0013 0.026604 0.62339 0.0118094 0.60876
4.5 0.0013 0.034205 0.66549 0.0122278 0.668563
6.5 0.0013 0.049407 0.75842 0.0120345 0.760212
8.5 0.0013 0.064609 0.83932 0.0123736 0.82998
10.0 0.0013 0.076011 0.88846 0.0234933 0.873374
12.0 0.0013 0.091213 0.93471 0.0143442 0.922964
15.0 0.0013 0.11402 0.97884 0.0112517 0.984915
18.0 0.0013 0.13682 1.0378 0.0111676 1.03645
22.0 0.0013 0.16722 1.0574 0.0298809 1.09394
27.0 0.0013 0.20523 1.1536 0.0127233 1.15311
35.0 0.0013 0.26604 1.2224 0.0119157 1.22785
45.0 0.0013 0.34205 1.294 0.0132475 1.29818
60.0 0.0013 0.45607 1.3909 0.0170427 1.37112
70.0 0.0013 0.53208 1.4142 0.0288734 1.40345
90.0 0.0013 0.6841 1.4785 0.0272627 1.43679
