# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
200.0 0.05 0.063241 0.50726 0.035601738744 6.3394 1.1697 7.01844
250.0 0.05 0.079051 0.54922 0.03627817788 5.8363 1.3497 6.6054
300.0 0.05 0.094862 0.54525 0.0402861234 6.7439 1.1698 7.38856
400.0 0.05 0.12648 0.51898 0.043488551876 7.8299 1.0698 8.37962
500.0 0.05 0.1581 0.56712 0.052529433288 8.7845 0.97973 9.26249
650.0 0.05 0.20553 0.46856 0.056098346 11.577 1.2696 11.9725
800.0 0.05 0.25296 0.58519 0.07170157513 11.873 1.2197 12.2527
