# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
1.2 8e-05 0.14822 0.59452 0.018369 0.562801
1.5 8e-05 0.18528 0.69893 0.0198894 0.635772
2.0 8e-05 0.24704 0.76154 0.0146753 0.737538
2.7 8e-05 0.3335 0.88929 0.0134813 0.850924
3.5 8e-05 0.43231 0.95226 0.0207647 0.950676
