# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
32.0 0.0032 0.098888 0.2015 0.013299
60.0 0.0032 0.185416 0.2576 0.011334
120.0 0.0032 0.370832 0.2274 0.045935
