# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.5 0.00018 0.137345 0.0917 0.011829
5.0 0.00018 0.27469 0.1539 0.01539
7.0 0.00018 0.384566 0.2023 0.023062
