# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
2.5 0.00035 0.070635 0.0544 0.006528
5.0 0.00035 0.141269 0.1164 0.010825
18.0 0.00035 0.508569 0.3198 0.025904
