# qsq, xbj, y, sigmar, sig_err, staterruncor, tot_noproc, relative_err
200.0 0.08 0.049407 0.45167 0.023335033713 4.7578 1.3407 5.16639
250.0 0.08 0.061759 0.44149 0.021357167048 4.4078 1.3305 4.83752
300.0 0.08 0.074111 0.45827 0.024455074453 4.9316 1.3805 5.33639
400.0 0.08 0.098814 0.44788 0.026516914552 5.6599 0.99037 5.92054
500.0 0.08 0.12352 0.47085 0.03100707339 6.3434 1.0303 6.58534
650.0 0.08 0.16057 0.45057 0.03595188144 7.7793 1.0404 7.9792
800.0 0.08 0.19763 0.44652 0.042059370924 9.2153 1.3107 9.41937
